state_x,state_y,action,q_value
0,11,MOVE_DOWN,2.676225387158073
3,13,MOVE_RIGHT,1.92009126167071
4,13,MOVE_DOWN,1.385209
7,14,MOVE_DOWN,1.6193070729999999
7,15,MOVE_LEFT,1.6454265517809998
6,15,MOVE_LEFT,1.297
5,15,MOVE_LEFT,1.297
3,10,MOVE_LEFT,3.297399005375236
2,9,MOVE_UP,2.995534521242041
2,8,MOVE_DOWN,6.999599518191163
2,10,MOVE_LEFT,3.411277257390924
1,9,MOVE_UP,4.418581378664875
3,9,MOVE_UP,13.471831482336036
3,8,MOVE_UP,27.09602533567022
2,8,MOVE_RIGHT,6.418405150059981
3,8,MOVE_RIGHT,12.917902250661895
7,7,MOVE_LEFT,15.363982130041922
6,8,MOVE_LEFT,4.12862384134325
3,8,MOVE_DOWN,4.173738573266149
3,10,MOVE_RIGHT,3.7871091132172956
4,10,MOVE_RIGHT,4.665424422094556
5,10,MOVE_UP,6.773045776898626
4,9,MOVE_UP,5.950653018428518
11,3,MOVE_RIGHT,1.97077805739139
12,3,MOVE_UP,1.3810533729999999
12,2,MOVE_RIGHT,1.9510714380277
13,2,MOVE_UP,1.5931089999999999
13,1,MOVE_RIGHT,1.8527028517809998
14,1,MOVE_RIGHT,1.297
15,1,MOVE_UP,1.297
15,0,MOVE_RIGHT,1.5931089999999999
16,0,MOVE_RIGHT,1.297
17,0,MOVE_RIGHT,1.2931089999999998
18,0,MOVE_RIGHT,1.2931089999999998
19,0,MOVE_DOWN,1.2931089999999998
19,1,MOVE_DOWN,1.297
19,2,MOVE_LEFT,1.591953373
18,2,MOVE_LEFT,1.6596478006809998
17,2,MOVE_UP,1.799923753981
17,1,MOVE_UP,1.443699673
19,1,MOVE_LEFT,1.297
18,1,MOVE_DOWN,1.085209
17,2,MOVE_LEFT,1.297
16,2,MOVE_DOWN,1.8883296729999999
16,3,MOVE_RIGHT,1.5931089999999999
17,3,MOVE_RIGHT,1.8883296729999999
18,3,MOVE_RIGHT,1.8265833729999998
19,3,MOVE_DOWN,1.297
19,4,MOVE_LEFT,1.297
18,4,MOVE_LEFT,1.892041273981
17,5,MOVE_DOWN,1.385209
17,6,MOVE_RIGHT,1.385209
18,6,MOVE_UP,1.473153373
1,10,MOVE_LEFT,3.688413055970952
10,7,MOVE_DOWN,3.6107338215596703
10,8,MOVE_RIGHT,3.751624575543638
3,9,MOVE_RIGHT,13.41805054805226
4,8,MOVE_LEFT,5.165002927810333
1,9,MOVE_LEFT,3.697755663292137
9,7,MOVE_LEFT,15.4373573796136
